Time(ms),frameNo,1_JWC_XShoulderCenter,1_JWC_YShoulderCenter,1_JWC_ZShoulder_Center,1_JWC_XHead,1_JWC_YHead,1_JWC_ZHead,1_JWC_XShoulderLeft,1_JWC_YShoulderLeft,1_JWC_ZShoulderLeft,1_JWC_XElbowLeft,1_JWC_YElbowLeft,1_JWC_ZElbowLeft,1_JWC_XWristLeft,1_JWC_YWristLeft,1_JWC_ZWristLeft,1_JWC_XHandLeft,1_JWC_YHandLeft,1_JWC_ZHandLeft,1_JWC_XShoulderRight,1_JWC_YShoulderRight,1_JWC_ZShoulderRight,1_JWC_XElbowRight,1_JWC_YElbowRight,1_JWC_ZElbowRight,1_JWC_XWristRight,1_JWC_YWristRight,1_JWC_ZWristRight,1_JWC_XHandRight,1_JWC_YHandRight,1_JWC_ZHandRight,2_JWC_XShoulderCenter,2_JWC_YShoulderCenter,2_JWC_ZShoulder_Center,2_JWC_XHead,2_JWC_YHead,2_JWC_ZHead,2_JWC_XShoulderLeft,2_JWC_YShoulderLeft,2_JWC_ZShoulderLeft,2_JWC_XElbowLeft,2_JWC_YElbowLeft,2_JWC_ZElbowLeft,2_JWC_XWristLeft,2_JWC_YWristLeft,2_JWC_ZWristLeft,2_JWC_XHandLeft,2_JWC_YHandLeft,2_JWC_ZHandLeft,2_JWC_XShoulderRight,2_JWC_YShoulderRight,2_JWC_ZShoulderRight,2_JWC_XElbowRight,2_JWC_YElbowRight,2_JWC_ZElbowRight,2_JWC_XWristRight,2_JWC_YWristRight,2_JWC_ZWristRight,2_JWC_XHandRight,2_JWC_YHandRight,2_JWC_ZHandRight,3_JWC_XShoulderCenter,3_JWC_YShoulderCenter,3_JWC_ZShoulder_Center,3_JWC_XHead,3_JWC_YHead,3_JWC_ZHead,3_JWC_XShoulderLeft,3_JWC_YShoulderLeft,3_JWC_ZShoulderLeft,3_JWC_XElbowLeft,3_JWC_YElbowLeft,3_JWC_ZElbowLeft,3_JWC_XWristLeft,3_JWC_YWristLeft,3_JWC_ZWristLeft,3_JWC_XHandLeft,3_JWC_YHandLeft,3_JWC_ZHandLeft,3_JWC_XShoulderRight,3_JWC_YShoulderRight,3_JWC_ZShoulderRight,3_JWC_XElbowRight,3_JWC_YElbowRight,3_JWC_ZElbowRight,3_JWC_XWristRight,3_JWC_YWristRight,3_JWC_ZWristRight,3_JWC_XHandRight,3_JWC_YHandRight,3_JWC_ZHandRight,4_JWC_XShoulderCenter,4_JWC_YShoulderCenter,4_JWC_ZShoulder_Center,4_JWC_XHead,4_JWC_YHead,4_JWC_ZHead,4_JWC_XShoulderLeft,4_JWC_YShoulderLeft,4_JWC_ZShoulderLeft,4_JWC_XElbowLeft,4_JWC_YElbowLeft,4_JWC_ZElbowLeft,4_JWC_XWristLeft,4_JWC_YWristLeft,4_JWC_ZWristLeft,4_JWC_XHandLeft,4_JWC_YHandLeft,4_JWC_ZHandLeft,4_JWC_XShoulderRight,4_JWC_YShoulderRight,4_JWC_ZShoulderRight,4_JWC_XElbowRight,4_JWC_YElbowRight,4_JWC_ZElbowRight,4_JWC_XWristRight,4_JWC_YWristRight,4_JWC_ZWristRight,4_JWC_XHandRight,4_JWC_YHandRight,4_JWC_ZHandRight,5_JWC_XShoulderCenter,5_JWC_YShoulderCenter,5_JWC_ZShoulder_Center,5_JWC_XHead,5_JWC_YHead,5_JWC_ZHead,5_JWC_XShoulderLeft,5_JWC_YShoulderLeft,5_JWC_ZShoulderLeft,5_JWC_XElbowLeft,5_JWC_YElbowLeft,5_JWC_ZElbowLeft,5_JWC_XWristLeft,5_JWC_YWristLeft,5_JWC_ZWristLeft,5_JWC_XHandLeft,5_JWC_YHandLeft,5_JWC_ZHandLeft,5_JWC_XShoulderRight,5_JWC_YShoulderRight,5_JWC_ZShoulderRight,5_JWC_XElbowRight,5_JWC_YElbowRight,5_JWC_ZElbowRight,5_JWC_XWristRight,5_JWC_YWristRight,5_JWC_ZWristRight,5_JWC_XHandRight,5_JWC_YHandRight,5_JWC_ZHandRight,6_JWC_XShoulderCenter,6_JWC_YShoulderCenter,6_JWC_ZShoulder_Center,6_JWC_XHead,6_JWC_YHead,6_JWC_ZHead,6_JWC_XShoulderLeft,6_JWC_YShoulderLeft,6_JWC_ZShoulderLeft,6_JWC_XElbowLeft,6_JWC_YElbowLeft,6_JWC_ZElbowLeft,6_JWC_XWristLeft,6_JWC_YWristLeft,6_JWC_ZWristLeft,6_JWC_XHandLeft,6_JWC_YHandLeft,6_JWC_ZHandLeft,6_JWC_XShoulderRight,6_JWC_YShoulderRight,6_JWC_ZShoulderRight,6_JWC_XElbowRight,6_JWC_YElbowRight,6_JWC_ZElbowRight,6_JWC_XWristRight,6_JWC_YWristRight,6_JWC_ZWristRight,6_JWC_XHandRight,6_JWC_YHandRight,6_JWC_ZHandRight,1_JDI_XShoulderCenter,1_JDI_YShoulderCenter,1_JDI_XHead,1_JDI_YHead,1_JDI_XShoulderLeft,1_JDI_YShoulderLeft,1_JDI_XElbowLeft,1_JDI_YElbowLeft,1_JDI_XWristLeft,1_JDI_YWristLeft,1_JDI_XHandLeft,1_JDI_YHandLeft,1_JDI_XShoulderRight,1_JDI_YShoulderRight,1_JDI_XElbowRight,1_JDI_YElbowRight,1_JDI_XWristRight,1_JDI_YWristRight,1_JDI_XHandRight,1_JDI_YHandRight,2_JDI_XShoulderCenter,2_JDI_YShoulderCenter,2_JDI_XHead,2_JDI_YHead,2_JDI_XShoulderLeft,2_JDI_YShoulderLeft,2_JDI_XElbowLeft,2_JDI_YElbowLeft,2_JDI_XWristLeft,2_JDI_YWristLeft,2_JDI_XHandLeft,2_JDI_YHandLeft,2_JDI_XShoulderRight,2_JDI_YShoulderRight,2_JDI_XElbowRight,2_JDI_YElbowRight,2_JDI_XWristRight,2_JDI_YWristRight,2_JDI_XHandRight,2_JDI_YHandRight,3_JDI_XShoulderCenter,3_JDI_YShoulderCenter,3_JDI_XHead,3_JDI_YHead,3_JDI_XShoulderLeft,3_JDI_YShoulderLeft,3_JDI_XElbowLeft,3_JDI_YElbowLeft,3_JDI_XWristLeft,3_JDI_YWristLeft,3_JDI_XHandLeft,3_JDI_YHandLeft,3_JDI_XShoulderRight,3_JDI_YShoulderRight,3_JDI_XElbowRight,3_JDI_YElbowRight,3_JDI_XWristRight,3_JDI_YWristRight,3_JDI_XHandRight,3_JDI_YHandRight,4_JDI_XShoulderCenter,4_JDI_YShoulderCenter,4_JDI_XHead,4_JDI_YHead,4_JDI_XShoulderLeft,4_JDI_YShoulderLeft,4_JDI_XElbowLeft,4_JDI_YElbowLeft,4_JDI_XWristLeft,4_JDI_YWristLeft,4_JDI_XHandLeft,4_JDI_YHandLeft,4_JDI_XShoulderRight,4_JDI_YShoulderRight,4_JDI_XElbowRight,4_JDI_YElbowRight,4_JDI_XWristRight,4_JDI_YWristRight,4_JDI_XHandRight,4_JDI_YHandRight,5_JDI_XShoulderCenter,5_JDI_YShoulderCenter,5_JDI_XHead,5_JDI_YHead,5_JDI_XShoulderLeft,5_JDI_YShoulderLeft,5_JDI_XElbowLeft,5_JDI_YElbowLeft,5_JDI_XWristLeft,5_JDI_YWristLeft,5_JDI_XHandLeft,5_JDI_YHandLeft,5_JDI_XShoulderRight,5_JDI_YShoulderRight,5_JDI_XElbowRight,5_JDI_YElbowRight,5_JDI_XWristRight,5_JDI_YWristRight,5_JDI_XHandRight,5_JDI_YHandRight,6_JDI_XShoulderCenter,6_JDI_YShoulderCenter,6_JDI_XHead,6_JDI_YHead,6_JDI_XShoulderLeft,6_JDI_YShoulderLeft,6_JDI_XElbowLeft,6_JDI_YElbowLeft,6_JDI_XWristLeft,6_JDI_YWristLeft,6_JDI_XHandLeft,6_JDI_YHandLeft,6_JDI_XShoulderRight,6_JDI_YShoulderRight,6_JDI_XElbowRight,6_JDI_YElbowRight,6_JDI_XWristRight,6_JDI_YWristRight,6_JDI_XHandRight,6_JDI_YHandRight,1_JII_XShoulderCenter,1_JII_YShoulderCenter,1_JII_XHead,1_JII_YHead,1_JII_XShoulderLeft,1_JII_YShoulderLeft,1_JII_XElbowLeft,1_JII_YElbowLeft,1_JII_XWristLeft,1_JII_YWristLeft,1_JII_XHandLeft,1_JII_YHandLeft,1_JII_XShoulderRight,1_JII_YShoulderRight,1_JII_XElbowRight,1_JII_YElbowRight,1_JII_XWristRight,1_JII_YWristRight,1_JII_XHandRight,1_JII_YHandRight,2_JII_XShoulderCenter,2_JII_YShoulderCenter,2_JII_XHead,2_JII_YHead,2_JII_XShoulderLeft,2_JII_YShoulderLeft,2_JII_XElbowLeft,2_JII_YElbowLeft,2_JII_XWristLeft,2_JII_YWristLeft,2_JII_XHandLeft,2_JII_YHandLeft,2_JII_XShoulderRight,2_JII_YShoulderRight,2_JII_XElbowRight,2_JII_YElbowRight,2_JII_XWristRight,2_JII_YWristRight,2_JII_XHandRight,2_JII_YHandRight,3_JII_XShoulderCenter,3_JII_YShoulderCenter,3_JII_XHead,3_JII_YHead,3_JII_XShoulderLeft,3_JII_YShoulderLeft,3_JII_XElbowLeft,3_JII_YElbowLeft,3_JII_XWristLeft,3_JII_YWristLeft,3_JII_XHandLeft,3_JII_YHandLeft,3_JII_XShoulderRight,3_JII_YShoulderRight,3_JII_XElbowRight,3_JII_YElbowRight,3_JII_XWristRight,3_JII_YWristRight,3_JII_XHandRight,3_JII_YHandRight,4_JII_XShoulderCenter,4_JII_YShoulderCenter,4_JII_XHead,4_JII_YHead,4_JII_XShoulderLeft,4_JII_YShoulderLeft,4_JII_XElbowLeft,4_JII_YElbowLeft,4_JII_XWristLeft,4_JII_YWristLeft,4_JII_XHandLeft,4_JII_YHandLeft,4_JII_XShoulderRight,4_JII_YShoulderRight,4_JII_XElbowRight,4_JII_YElbowRight,4_JII_XWristRight,4_JII_YWristRight,4_JII_XHandRight,4_JII_YHandRight,5_JII_XShoulderCenter,5_JII_YShoulderCenter,5_JII_XHead,5_JII_YHead,5_JII_XShoulderLeft,5_JII_YShoulderLeft,5_JII_XElbowLeft,5_JII_YElbowLeft,5_JII_XWristLeft,5_JII_YWristLeft,5_JII_XHandLeft,5_JII_YHandLeft,5_JII_XShoulderRight,5_JII_YShoulderRight,5_JII_XElbowRight,5_JII_YElbowRight,5_JII_XWristRight,5_JII_YWristRight,5_JII_XHandRight,5_JII_YHandRight,6_JII_XShoulderCenter,6_JII_YShoulderCenter,6_JII_XHead,6_JII_YHead,6_JII_XShoulderLeft,6_JII_YShoulderLeft,6_JII_XElbowLeft,6_JII_YElbowLeft,6_JII_XWristLeft,6_JII_YWristLeft,6_JII_XHandLeft,6_JII_YHandLeft,6_JII_XShoulderRight,6_JII_YShoulderRight,6_JII_XElbowRight,6_JII_YElbowRight,6_JII_XWristRight,6_JII_YWristRight,6_JII_XHandRight,6_JII_YHandRight,XpositionDepthIndices_1,YpositionDepthIndices_1,XpositionDepthIndices_2,YpositionDepthIndices_2,XpositionDepthIndices_3,YpositionDepthIndices_3,XpositionDepthIndices_4,YpositionDepthIndices_4,XpositionDepthIndices_5,YpositionDepthIndices_5,XpositionDepthIndices_6,YpositionDepthIndices_6,XpositionImageIndices_1,YpositionImageIndices_1,XpositionImageIndices_2,YpositionImageIndices_2,XpositionImageIndices_3,YpositionImageIndices_3,XpositionImageIndices_4,YpositionImageIndices_4,XpositionImageIndices_5,YpositionImageIndices_5,XpositionImageIndices_6,YpositionImageIndices_6,XpositionWorldCoordinates_1,YpositionWorldCoordinates_1,ZpositionWorldCoordinates_1,XpositionWorldCoordinates_2,YpositionWorldCoordinates_2,ZpositionWorldCoordinates_2,XpositionWorldCoordinates_3,YpositionWorldCoordinates_3,ZpositionWorldCoordinates_3,XpositionWorldCoordinates_4,YpositionWorldCoordinates_4,ZpositionWorldCoordinates_4,XpositionWorldCoordinates_5,YpositionWorldCoordinates_5,ZpositionWorldCoordinates_5,XpositionWorldCoordinates_6,YpositionWorldCoordinates_6,ZpositionWorldCoordinates_6,Abs_YYYY,Abs_MM,Abs_DD,Abs_HH,Abs_MIN,Abs_SS,SkeletonTracked_1,SkeletonTracked_2,SkeletonTracked_3,SkeletonTracked_4,SkeletonTracked_5,SkeletonTracked_6,PositionTracked_1,PositionTracked_2,PositionTracked_3,PositionTracked_4,PositionTracked_5,PositionTracked_6,SkeletonTrackingID1,SkeletonTrackingID2,SkeletonTrackingID3,SkeletonTrackingID4,SkeletonTrackingID5,SkeletonTrackingID6
--No Skeleton---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
--No Skeleton---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
--No Skeleton---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
--No Skeleton---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
--No Skeleton---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
--No Skeleton---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
--No Skeleton---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
--No Skeleton---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470776192149.70,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,241,0,0,0,0,0,0,0,0,0,0,205,252,0,0,0,0,0,0,0,0,0,0,-0.463892877,-0.003917104,2.298945189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,9,16,56,32.14970446,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
1470776194315.80,10,-0.488910079,0.497658104,2.331438541,-0.477169514,0.669571996,2.271780252,-0.70145154,0.3934865,2.354113102,-0.899101317,0.362159669,2.341843605,-1.08152318,0.368237585,2.261516333,-1.157540917,0.359529316,2.218104839,-0.288899392,0.417015553,2.37176919,-0.042725366,0.386464953,2.356053591,0.152493671,0.410344213,2.284471273,0.265030682,0.412735015,2.245796442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,118,200,72,150,145,101,152,47,147,22,147,250,140,310,146,358,137,387,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,138,198,95,153,163,107,170,56,165,33,165,246,158,301,163,346,154,373,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,240,0,0,0,0,0,0,0,0,0,0,204,251,0,0,0,0,0,0,0,0,0,0,-0.463503897,0.000372636,2.291432142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,9,16,56,34.31580663,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
